,price,propertyType,size,priceByArea,floor,rooms,bathrooms,district,avgPriceZone,status,hasLift,hasAirConditioning,hasBoxRoom,hasTerrace,hasGarden,hasSwimmingPool,hasParkingSpace,parkingSpacePrice,statusInt,box_posto_auto,propertyTypeInt,garden_terrace,floorCat,liftCat,roomsCat,bathroomsCat
944,1800000.0,chalet,480.0,3750,0,1,4,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,0,0,1,0,0.0,2,0,4,0,0,0,1,2
945,2300000.0,chalet,400.0,5750,0,8,6,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,1,1,0,0,0.0,2,0,4,1,0,0,4,2
946,2500000.0,chalet,550.0,4545,0,8,4,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,1,1,1,1,1,1,0.0,2,1,4,1,0,0,4,2
947,3400000.0,chalet,1887.0,1801,0,32,13,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,1,1,0,0,0.0,2,0,4,1,0,0,4,2
948,36000.0,studio,58.0,620,0,1,1,San Carlo-Bustecche-Bizzozero,1364,good,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,1,1
949,39612.0,flat,110.0,360,1,4,1,San Carlo-Bustecche-Bizzozero,1364,good,0,0,0,0,0,0,1,0.0,2,1,3,0,0,0,4,1
950,40000.0,flat,67.0,597,2,2,1,San Carlo-Bustecche-Bizzozero,1364,renew,0,0,0,0,0,0,1,0.0,1,1,3,0,1,0,2,1
951,50000.0,studio,45.0,1111,1,1,1,San Carlo-Bustecche-Bizzozero,1364,good,0,0,1,0,0,0,0,0.0,2,1,2,0,0,0,1,1
952,69000.0,studio,50.0,1380,1,1,1,San Carlo-Bustecche-Bizzozero,1364,good,0,0,0,0,0,0,1,0.0,2,1,2,0,0,0,1,1
953,70000.0,studio,50.0,1400,1,1,1,San Carlo-Bustecche-Bizzozero,1364,good,0,0,1,0,0,0,0,0.0,2,1,2,0,0,0,1,1
954,76000.0,studio,45.0,1688,3,1,1,San Carlo-Bustecche-Bizzozero,1364,good,0,0,0,0,0,0,0,0.0,2,0,2,0,1,0,1,1
955,77000.0,flat,75.0,1026,0,2,1,San Carlo-Bustecche-Bizzozero,1364,good,0,0,0,0,1,0,0,0.0,2,0,3,1,0,0,2,1
956,79000.0,studio,50.0,1580,3,1,1,San Carlo-Bustecche-Bizzozero,1364,good,0,0,0,0,0,0,1,0.0,2,1,2,0,1,0,1,1
957,85000.0,studio,45.0,1888,3,1,1,San Carlo-Bustecche-Bizzozero,1364,good,1,0,0,0,0,0,1,0.0,2,1,2,0,1,1,1,1
958,85000.0,studio,45.0,1888,3,1,1,San Carlo-Bustecche-Bizzozero,1364,good,1,0,0,0,0,0,0,0.0,2,0,2,0,1,1,1,1
959,89000.0,flat,56.0,1589,0,3,1,San Carlo-Bustecche-Bizzozero,1364,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,3,1
960,89000.0,flat,95.0,936,1,3,1,San Carlo-Bustecche-Bizzozero,1364,good,1,0,0,0,0,0,0,0.0,2,0,3,0,0,0,3,1
961,93750.0,flat,96.0,976,0,4,1,San Carlo-Bustecche-Bizzozero,1364,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,4,1
962,93750.0,flat,98.0,956,0,3,1,San Carlo-Bustecche-Bizzozero,1364,good,0,0,1,0,0,0,0,0.0,2,1,3,0,0,0,3,1
963,95000.0,flat,86.0,1104,2,3,1,San Carlo-Bustecche-Bizzozero,1364,good,1,0,0,0,0,0,1,0.0,2,1,3,0,1,1,3,1
964,95000.0,flat,86.0,1104,2,3,1,San Carlo-Bustecche-Bizzozero,1364,good,1,0,0,1,1,0,0,0.0,2,0,3,1,1,1,3,1
965,96000.0,flat,50.0,1920,2,2,1,San Carlo-Bustecche-Bizzozero,1364,good,0,0,1,1,0,0,1,0.0,2,1,3,1,1,0,2,1
966,97000.0,flat,85.0,1141,2,3,1,San Carlo-Bustecche-Bizzozero,1364,good,0,0,0,0,0,0,1,0.0,2,1,3,0,1,0,3,1
967,98000.0,flat,68.0,1441,2,2,1,San Carlo-Bustecche-Bizzozero,1364,good,0,0,0,0,0,0,1,0.0,2,1,3,0,1,0,2,1
968,98000.0,flat,104.0,942,0,3,2,San Carlo-Bustecche-Bizzozero,1364,good,0,0,0,1,0,0,1,0.0,2,1,3,1,0,0,3,2
969,100000.0,flat,100.0,1000,2,4,1,San Carlo-Bustecche-Bizzozero,1364,good,0,0,0,0,0,0,0,0.0,2,0,3,0,1,0,4,1
970,100000.0,flat,100.0,1000,2,3,1,San Carlo-Bustecche-Bizzozero,1364,good,0,0,0,0,0,0,1,0.0,2,1,3,0,1,0,3,1
971,100000.0,flat,95.0,1052,2,4,1,San Carlo-Bustecche-Bizzozero,1364,good,0,0,0,0,0,0,0,0.0,2,0,3,0,1,0,4,1
972,120000.0,penthouse,110.0,1090,2,4,1,San Carlo-Bustecche-Bizzozero,1364,good,0,0,0,0,0,0,1,20000.0,2,1,6,0,1,0,4,1
973,105000.0,flat,83.0,1265,0,3,1,San Carlo-Bustecche-Bizzozero,1364,good,1,0,0,0,0,0,1,0.0,2,1,3,0,0,0,3,1
974,105000.0,flat,89.0,1179,2,3,1,San Carlo-Bustecche-Bizzozero,1364,good,1,0,1,0,0,0,0,0.0,2,1,3,0,1,1,3,1
975,108000.0,flat,87.0,1241,0,4,1,San Carlo-Bustecche-Bizzozero,1364,good,0,0,1,0,0,0,1,0.0,2,1,3,0,0,0,4,1
976,113000.0,flat,60.0,1883,1,2,1,San Carlo-Bustecche-Bizzozero,1364,good,0,0,0,0,0,0,1,0.0,2,1,3,0,0,0,2,1
977,113000.0,flat,60.0,1883,1,2,1,San Carlo-Bustecche-Bizzozero,1364,good,0,0,0,0,0,0,1,0.0,2,1,3,0,0,0,2,1
978,115000.0,flat,88.0,1306,1,3,1,San Carlo-Bustecche-Bizzozero,1364,good,0,0,0,0,0,0,1,0.0,2,1,3,0,0,0,3,1
979,119000.0,flat,51.0,2333,2,2,1,San Carlo-Bustecche-Bizzozero,1364,good,0,1,1,0,0,0,1,0.0,2,1,3,0,1,0,2,1
980,120000.0,flat,134.0,895,0,5,2,San Carlo-Bustecche-Bizzozero,1364,good,1,0,0,1,1,0,0,0.0,2,0,3,1,0,0,4,2
981,125000.0,flat,71.0,1760,0,2,1,San Carlo-Bustecche-Bizzozero,1364,good,0,0,0,1,1,0,0,0.0,2,0,3,1,0,0,2,1
982,125000.0,flat,110.0,1136,0,2,1,San Carlo-Bustecche-Bizzozero,1364,good,0,0,1,1,0,0,1,0.0,2,1,3,1,0,0,2,1
983,127000.0,flat,70.0,1814,0,2,1,San Carlo-Bustecche-Bizzozero,1364,good,1,1,1,0,1,0,1,0.0,2,1,3,1,0,0,2,1
984,135000.0,flat,115.0,1173,0,3,1,San Carlo-Bustecche-Bizzozero,1364,good,0,0,0,0,0,0,1,0.0,2,1,3,0,0,0,3,1
985,135000.0,flat,115.0,1173,4,3,1,San Carlo-Bustecche-Bizzozero,1364,good,0,0,1,0,0,0,1,0.0,2,1,3,0,1,0,3,1
986,138000.0,flat,110.0,1254,3,3,1,San Carlo-Bustecche-Bizzozero,1364,good,0,0,0,0,0,0,1,0.0,2,1,3,0,1,0,3,1
987,139000.0,flat,103.0,1349,1,3,1,San Carlo-Bustecche-Bizzozero,1364,good,1,0,1,0,0,0,1,0.0,2,1,3,0,0,0,3,1
988,140000.0,flat,105.0,1333,1,3,1,San Carlo-Bustecche-Bizzozero,1364,good,0,0,1,0,1,0,1,0.0,2,1,3,1,0,0,3,1
989,140000.0,flat,83.0,1686,1,3,1,San Carlo-Bustecche-Bizzozero,1364,good,1,0,0,0,0,0,1,0.0,2,1,3,0,0,0,3,1
990,140000.0,flat,98.0,1428,1,3,1,San Carlo-Bustecche-Bizzozero,1364,good,0,0,0,0,1,0,1,0.0,2,1,3,1,0,0,3,1
991,145000.0,flat,82.0,1768,3,3,1,San Carlo-Bustecche-Bizzozero,1364,good,1,0,0,0,0,0,1,0.0,2,1,3,0,1,1,3,1
992,148000.0,flat,112.0,1321,2,4,1,San Carlo-Bustecche-Bizzozero,1364,good,1,0,1,0,1,0,1,0.0,2,1,3,1,1,1,4,1
993,155000.0,flat,110.0,1409,3,4,2,San Carlo-Bustecche-Bizzozero,1364,good,0,0,1,0,0,0,1,0.0,2,1,3,0,1,0,4,2
994,158000.0,flat,88.0,1795,4,3,1,San Carlo-Bustecche-Bizzozero,1364,good,0,0,0,1,0,0,1,0.0,2,1,3,1,1,0,3,1
995,160000.0,flat,75.0,2133,2,3,1,San Carlo-Bustecche-Bizzozero,1364,good,1,0,0,0,0,0,1,0.0,2,1,3,0,1,1,3,1
996,160000.0,flat,110.0,1454,4,3,1,San Carlo-Bustecche-Bizzozero,1364,good,1,0,1,0,0,0,1,0.0,2,1,3,0,1,1,3,1
997,162000.0,flat,120.0,1350,2,4,2,San Carlo-Bustecche-Bizzozero,1364,good,1,0,0,0,0,0,1,0.0,2,1,3,0,1,1,4,2
998,165000.0,flat,102.0,1617,2,3,1,San Carlo-Bustecche-Bizzozero,1364,good,0,0,0,0,1,0,1,0.0,2,1,3,1,1,0,3,1
999,189000.0,flat,85.0,2223,2,3,2,San Carlo-Bustecche-Bizzozero,1364,good,0,0,0,0,0,0,1,0.0,2,1,3,0,1,0,3,2
1000,229000.0,chalet,164.0,1396,0,6,1,San Carlo-Bustecche-Bizzozero,1364,good,0,0,0,0,0,0,0,0.0,2,0,4,0,0,0,4,1
1001,238000.0,flat,130.0,1830,1,4,2,San Carlo-Bustecche-Bizzozero,1364,good,0,1,0,0,0,0,1,0.0,2,1,3,0,0,0,4,2
1002,245000.0,chalet,200.0,1225,0,5,3,San Carlo-Bustecche-Bizzozero,1364,good,0,0,1,0,1,0,1,0.0,2,1,4,1,0,0,4,2
1003,255000.0,chalet,195.0,1307,0,5,2,San Carlo-Bustecche-Bizzozero,1364,good,0,0,1,0,1,0,1,0.0,2,1,4,1,0,0,4,2
1004,280000.0,chalet,200.0,1400,0,5,3,San Carlo-Bustecche-Bizzozero,1364,good,0,0,1,0,1,0,1,0.0,2,1,4,1,0,0,4,2
1005,290000.0,chalet,230.0,1260,0,3,2,San Carlo-Bustecche-Bizzozero,1364,good,0,0,0,0,1,0,0,0.0,2,0,4,1,0,0,3,2
1006,295000.0,flat,200.0,1475,2,5,2,San Carlo-Bustecche-Bizzozero,1364,good,0,0,0,1,0,0,0,0.0,2,0,3,1,1,0,4,2
1007,320000.0,flat,150.0,2133,1,5,1,San Carlo-Bustecche-Bizzozero,1364,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,4,1
1008,330000.0,chalet,270.0,1222,3,5,4,San Carlo-Bustecche-Bizzozero,1364,good,0,0,1,0,1,0,1,0.0,2,1,4,1,1,0,4,2
1009,360000.0,countryHouse,450.0,800,0,3,2,San Carlo-Bustecche-Bizzozero,1364,good,0,0,0,0,1,0,0,0.0,2,0,1,1,0,0,3,2
1010,360000.0,countryHouse,450.0,800,0,3,2,San Carlo-Bustecche-Bizzozero,1364,good,0,0,0,0,1,0,0,0.0,2,0,1,1,0,0,3,2
1011,420000.0,chalet,320.0,1312,0,8,4,San Carlo-Bustecche-Bizzozero,1364,good,0,1,1,1,1,0,1,0.0,2,1,4,1,0,0,4,2
1012,420000.0,chalet,320.0,1312,0,8,2,San Carlo-Bustecche-Bizzozero,1364,good,0,0,1,0,1,0,0,0.0,2,1,4,1,0,0,4,2
1013,510000.0,chalet,500.0,1020,1,8,4,San Carlo-Bustecche-Bizzozero,1364,good,0,0,0,0,1,0,0,0.0,2,0,4,1,0,0,4,2
1014,690000.0,chalet,350.0,1971,0,11,4,San Carlo-Bustecche-Bizzozero,1364,good,0,1,1,1,1,0,1,0.0,2,1,4,1,0,0,4,2
1015,38062.0,studio,37.0,1028,1,1,1,Centro,2168,good,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,1,1
1016,38062.0,flat,41.0,928,1,2,1,Centro,2168,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,2,1
1017,38062.0,flat,39.0,975,0,2,1,Centro,2168,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,2,1
1018,38062.0,studio,39.0,975,1,1,1,Centro,2168,good,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,1,1
1019,38062.0,flat,40.0,951,0,2,1,Centro,2168,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,2,1
1020,38062.0,studio,37.0,1028,0,1,1,Centro,2168,good,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,1,1
1021,38062.0,studio,37.0,1028,1,1,1,Centro,2168,good,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,1,1
1022,38062.0,flat,11.0,3460,0,3,1,Centro,2168,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,3,1
1023,45000.0,flat,40.0,1125,1,2,1,Centro,2168,renew,1,0,0,0,0,0,0,0.0,1,0,3,0,0,0,2,1
1024,55200.0,flat,61.0,904,1,2,1,Centro,2168,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,2,1
1025,58000.0,studio,23.0,2521,5,1,1,Centro,2168,good,1,1,1,0,0,0,0,0.0,2,1,2,0,1,1,1,1
1026,78000.0,studio,40.0,1950,2,1,1,Centro,2168,good,1,0,0,0,0,0,1,0.0,2,1,2,0,1,1,1,1
1027,78000.0,flat,70.0,1114,0,2,2,Centro,2168,good,1,0,0,0,0,0,0,0.0,2,0,3,0,0,0,2,2
1028,85000.0,studio,40.0,2125,2,1,1,Centro,2168,good,1,0,0,0,0,0,0,0.0,2,0,2,0,1,1,1,1
1029,89000.0,flat,70.0,1271,1,2,1,Centro,2168,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,2,1
1030,90000.0,studio,40.0,2250,0,1,1,Centro,2168,good,1,0,0,1,0,0,0,0.0,2,0,2,1,0,0,1,1
1031,93750.0,flat,123.0,762,4,3,1,Centro,2168,good,0,0,0,0,0,0,0,0.0,2,0,3,0,1,0,3,1
1032,95000.0,flat,79.0,1202,6,3,1,Centro,2168,good,1,0,1,0,0,0,0,0.0,2,1,3,0,1,1,3,1
1033,95000.0,flat,75.0,1266,1,3,1,Centro,2168,good,1,0,0,0,0,0,0,0.0,2,0,3,0,0,0,3,1
1034,95000.0,flat,79.0,1202,1,3,1,Centro,2168,good,0,0,1,0,0,0,0,0.0,2,1,3,0,0,0,3,1
1035,95000.0,flat,90.0,1055,2,3,1,Centro,2168,good,1,0,0,0,0,0,1,0.0,2,1,3,0,1,1,3,1
1036,98000.0,flat,60.0,1633,6,2,1,Centro,2168,good,1,0,0,0,0,0,0,0.0,2,0,3,0,1,1,2,1
1037,98000.0,flat,70.0,1400,6,2,1,Centro,2168,good,1,0,0,0,0,0,0,0.0,2,0,3,0,1,1,2,1
1038,98000.0,flat,66.0,1484,6,2,1,Centro,2168,good,1,0,1,0,0,0,0,0.0,2,1,3,0,1,1,2,1
1039,109000.0,flat,60.0,1816,3,2,1,Centro,2168,good,1,0,1,0,0,0,0,0.0,2,1,3,0,1,1,2,1
1040,110000.0,flat,56.0,1964,2,2,1,Centro,2168,good,0,0,0,0,0,0,0,0.0,2,0,3,0,1,0,2,1
1041,110000.0,flat,63.0,1746,4,2,1,Centro,2168,good,1,0,0,0,0,0,1,0.0,2,1,3,0,1,1,2,1
1042,110000.0,flat,90.0,1222,6,3,1,Centro,2168,renew,1,0,0,0,0,0,1,0.0,1,1,3,0,1,1,3,1
1043,110000.0,flat,95.0,1157,0,3,1,Centro,2168,good,0,0,0,1,0,0,0,0.0,2,0,3,1,0,0,3,1
1044,115000.0,penthouse,80.0,1437,3,3,1,Centro,2168,good,1,0,0,0,0,0,1,0.0,2,1,6,0,1,1,3,1
1045,115000.0,flat,119.0,966,1,4,1,Centro,2168,renew,0,0,0,0,0,0,0,0.0,1,0,3,0,0,0,4,1
1046,120000.0,studio,35.0,3428,3,1,1,Centro,2168,good,1,1,0,0,0,0,0,0.0,2,0,2,0,1,1,1,1
1047,120000.0,flat,60.0,2000,2,2,1,Centro,2168,good,0,0,0,0,0,0,0,0.0,2,0,3,0,1,0,2,1
1048,120000.0,flat,60.0,2000,2,2,1,Centro,2168,good,1,0,1,0,0,0,0,0.0,2,1,3,0,1,1,2,1
1049,120000.0,flat,80.0,1500,2,3,1,Centro,2168,good,1,0,0,0,0,0,1,0.0,2,1,3,0,1,1,3,1
1050,121200.0,flat,11.0,11018,0,10,1,Centro,2168,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,4,1
1051,125000.0,flat,80.0,1562,2,3,1,Centro,2168,good,0,0,0,0,0,0,0,0.0,2,0,3,0,1,0,3,1
1052,130000.0,flat,54.0,2407,2,2,1,Centro,2168,good,1,0,0,0,0,0,0,0.0,2,0,3,0,1,1,2,1
1053,130000.0,flat,100.0,1300,1,3,1,Centro,2168,renew,0,0,0,0,0,0,0,0.0,1,0,3,0,0,0,3,1
1054,135000.0,flat,72.0,1875,7,2,1,Centro,2168,good,1,0,0,0,0,0,0,0.0,2,0,3,0,1,1,2,1
1055,135000.0,flat,60.0,2250,2,2,1,Centro,2168,good,0,0,0,0,0,0,0,0.0,2,0,3,0,1,0,2,1
1056,140000.0,flat,75.0,1866,6,2,1,Centro,2168,good,1,0,1,0,0,0,0,0.0,2,1,3,0,1,1,2,1
1057,140000.0,penthouse,94.0,1489,1,4,2,Centro,2168,good,0,0,0,1,0,0,0,0.0,2,0,6,1,0,0,4,2
1058,140000.0,flat,92.0,1521,0,3,1,Centro,2168,good,1,0,0,0,0,0,1,0.0,2,1,3,0,0,0,3,1
1059,143000.0,flat,100.0,1430,3,3,2,Centro,2168,good,1,0,1,1,0,0,0,0.0,2,1,3,1,1,1,3,2
1060,145000.0,flat,100.0,1450,3,3,2,Centro,2168,good,1,0,0,0,0,0,0,0.0,2,0,3,0,1,1,3,2
1061,148000.0,flat,110.0,1345,1,3,1,Centro,2168,renew,0,0,1,0,0,0,0,0.0,1,1,3,0,0,0,3,1
1062,148000.0,flat,85.0,1741,1,2,1,Centro,2168,good,1,0,0,0,0,0,1,0.0,2,1,3,0,0,0,2,1
1063,149000.0,flat,102.0,1460,5,3,1,Centro,2168,good,0,0,0,0,0,0,1,0.0,2,1,3,0,1,0,3,1
1064,150000.0,flat,80.0,1875,3,3,1,Centro,2168,good,1,0,1,1,0,0,0,0.0,2,1,3,1,1,1,3,1
1065,150000.0,flat,66.0,2272,0,2,1,Centro,2168,good,0,0,0,0,1,0,0,0.0,2,0,3,1,0,0,2,1
1066,155000.0,flat,70.0,2214,0,2,1,Centro,2168,good,1,0,1,0,1,0,1,0.0,2,1,3,1,0,0,2,1
1067,157000.0,flat,120.0,1308,2,3,1,Centro,2168,good,1,0,1,1,0,0,0,0.0,2,1,3,1,1,1,3,1
1068,157000.0,flat,120.0,1308,2,3,1,Centro,2168,good,1,0,1,1,0,0,0,0.0,2,1,3,1,1,1,3,1
1069,160000.0,studio,70.0,2285,3,1,1,Centro,2168,good,0,0,1,0,0,0,0,0.0,2,1,2,0,1,0,1,1
1070,160000.0,flat,80.0,2000,1,2,1,Centro,2168,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,2,1
1071,164000.0,flat,65.0,2523,1,2,1,Centro,2168,good,1,1,0,0,0,0,0,0.0,2,0,3,0,0,0,2,1
1072,165000.0,flat,111.0,1486,2,3,1,Centro,2168,good,1,0,0,0,0,0,1,0.0,2,1,3,0,1,1,3,1
1073,165000.0,flat,115.0,1434,4,4,1,Centro,2168,good,1,0,1,1,0,0,0,0.0,2,1,3,1,1,1,4,1
1074,168000.0,flat,68.0,2470,1,2,1,Centro,2168,good,1,1,0,0,0,0,0,0.0,2,0,3,0,0,0,2,1
1075,168000.0,flat,68.0,2470,1,2,1,Centro,2168,good,1,0,0,0,0,0,0,0.0,2,0,3,0,0,0,2,1
1076,170000.0,flat,150.0,1133,1,4,2,Centro,2168,renew,0,0,0,1,0,0,0,0.0,1,0,3,1,0,0,4,2
1077,170000.0,penthouse,75.0,2266,3,2,1,Centro,2168,good,1,0,0,1,0,0,0,0.0,2,0,6,1,1,1,2,1
1078,170000.0,flat,110.0,1545,2,3,1,Centro,2168,good,1,0,1,0,0,0,0,0.0,2,1,3,0,1,1,3,1
1079,175000.0,flat,110.0,1590,0,4,2,Centro,2168,good,1,0,1,0,0,0,1,0.0,2,1,3,0,0,0,4,2
1080,175000.0,flat,60.0,2916,1,2,1,Centro,2168,good,1,0,0,0,0,0,0,0.0,2,0,3,0,0,0,2,1
1081,180000.0,flat,120.0,1500,3,4,2,Centro,2168,renew,1,0,1,0,0,0,0,0.0,1,1,3,0,1,1,4,2
1082,180000.0,flat,105.0,1714,1,4,2,Centro,2168,renew,0,1,0,0,0,0,1,0.0,1,1,3,0,0,0,4,2
1083,185000.0,flat,66.0,2803,1,2,1,Centro,2168,good,1,0,0,0,0,0,1,0.0,2,1,3,0,0,0,2,1
1084,187000.0,flat,80.0,2337,0,2,2,Centro,2168,good,0,0,0,1,1,0,1,0.0,2,1,3,1,0,0,2,2
1085,195000.0,flat,110.0,1772,2,4,2,Centro,2168,good,1,0,1,0,0,0,0,0.0,2,1,3,0,1,1,4,2
1086,219000.0,flat,120.0,1825,2,4,1,Centro,2168,good,1,0,1,0,0,0,1,21000.0,2,1,3,0,1,1,4,1
1087,199000.0,flat,130.0,1530,5,4,2,Centro,2168,good,1,0,0,1,0,0,0,0.0,2,0,3,1,1,1,4,2
1088,200000.0,flat,87.0,2298,1,3,1,Centro,2168,good,1,0,0,0,0,0,1,0.0,2,1,3,0,0,0,3,1
1089,225000.0,flat,130.0,1730,5,4,2,Centro,2168,good,1,0,1,1,0,0,1,25000.0,2,1,3,1,1,1,4,2
1090,205000.0,flat,100.0,2050,2,2,2,Centro,2168,good,1,0,0,0,0,0,0,0.0,2,0,3,0,1,1,2,2
1091,210000.0,flat,89.0,2359,1,3,1,Centro,2168,good,1,0,1,0,0,0,0,0.0,2,1,3,0,0,0,3,1
1092,210000.0,flat,100.0,2100,1,3,2,Centro,2168,good,1,0,0,0,0,0,1,0.0,2,1,3,0,0,0,3,2
1093,220000.0,flat,100.0,2200,4,3,1,Centro,2168,good,1,0,1,1,0,0,0,0.0,2,1,3,1,1,1,3,1
1094,225000.0,flat,130.0,1730,5,4,2,Centro,2168,good,0,1,0,0,0,0,0,0.0,2,0,3,0,1,0,4,2
1095,229000.0,flat,79.0,2898,1,3,1,Centro,2168,good,1,0,0,0,0,0,1,0.0,2,1,3,0,0,0,3,1
1096,229000.0,flat,140.0,1635,2,3,2,Centro,2168,good,0,0,0,0,0,0,0,0.0,2,0,3,0,1,0,3,2
1097,229000.0,flat,140.0,1635,2,3,1,Centro,2168,good,1,1,0,0,0,0,0,0.0,2,0,3,0,1,1,3,1
1098,229000.0,duplex,130.0,1761,3,3,2,Centro,2168,good,1,0,0,0,0,0,0,0.0,2,0,5,0,1,1,3,2
1099,229000.0,duplex,140.0,1635,2,4,2,Centro,2168,good,1,1,0,0,0,0,0,0.0,2,0,5,0,1,1,4,2
1100,230000.0,flat,120.0,1916,2,3,2,Centro,2168,good,1,1,1,0,0,0,0,0.0,2,1,3,0,1,1,3,2
1101,260000.0,flat,120.0,2166,2,3,2,Centro,2168,good,1,1,0,1,0,0,1,30000.0,2,1,3,1,1,1,3,2
1102,230000.0,flat,94.0,2446,1,3,1,Centro,2168,good,1,0,1,0,0,0,1,0.0,2,1,3,0,0,0,3,1
1103,238000.0,flat,160.0,1487,0,4,2,Centro,2168,good,1,0,1,0,1,0,1,0.0,2,1,3,1,0,0,4,2
1104,240000.0,flat,152.0,1578,5,4,2,Centro,2168,good,1,0,1,0,0,0,1,0.0,2,1,3,0,1,1,4,2
1105,240000.0,flat,106.0,2264,4,4,1,Centro,2168,good,0,1,0,0,0,0,0,0.0,2,0,3,0,1,0,4,1
1106,249000.0,flat,120.0,2075,2,4,2,Centro,2168,good,0,0,0,0,0,0,0,0.0,2,0,3,0,1,0,4,2
1107,250000.0,flat,134.0,1865,3,4,2,Centro,2168,good,0,1,0,0,0,0,0,0.0,2,0,3,0,1,0,4,2
1108,250000.0,penthouse,80.0,3125,3,3,1,Centro,2168,good,1,1,0,0,0,0,0,0.0,2,0,6,0,1,1,3,1
1109,250000.0,chalet,212.0,1179,0,6,3,Centro,2168,good,0,0,0,0,1,0,0,0.0,2,0,4,1,0,0,4,2
1110,255000.0,penthouse,115.0,2217,4,3,2,Centro,2168,good,1,0,1,1,0,0,1,0.0,2,1,6,1,1,1,3,2
1111,280000.0,flat,120.0,2333,1,3,1,Centro,2168,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,3,1
1112,290000.0,flat,125.0,2320,5,4,2,Centro,2168,good,1,1,1,0,0,0,0,0.0,2,1,3,0,1,1,4,2
1113,290000.0,flat,150.0,1933,0,4,2,Centro,2168,renew,1,0,0,0,0,0,0,0.0,1,0,3,0,0,0,4,2
1114,290000.0,flat,130.0,2230,3,4,1,Centro,2168,good,1,0,0,0,0,0,1,0.0,2,1,3,0,1,1,4,1
1115,290000.0,flat,150.0,1933,2,4,2,Centro,2168,good,1,0,1,0,0,0,0,0.0,2,1,3,0,1,1,4,2
1116,290000.0,flat,130.0,2230,3,4,2,Centro,2168,good,1,0,1,0,0,0,0,0.0,2,1,3,0,1,1,4,2
1117,290000.0,flat,130.0,2230,3,4,1,Centro,2168,good,1,0,1,0,0,0,1,0.0,2,1,3,0,1,1,4,1
1118,295000.0,flat,145.0,2034,1,4,2,Centro,2168,good,0,0,1,1,0,0,0,0.0,2,1,3,1,0,0,4,2
1119,295000.0,flat,125.0,2360,2,3,2,Centro,2168,good,1,0,1,0,0,0,1,0.0,2,1,3,0,1,1,3,2
1120,296000.0,flat,90.0,3288,4,2,2,Centro,2168,good,1,0,0,0,0,0,0,0.0,2,0,3,0,1,1,2,2
1121,298000.0,flat,100.0,2980,3,3,2,Centro,2168,good,1,0,0,0,0,0,1,0.0,2,1,3,0,1,1,3,2
1122,300000.0,flat,88.0,3409,0,4,2,Centro,2168,good,1,1,0,0,0,0,0,0.0,2,0,3,0,0,0,4,2
1123,300000.0,flat,143.0,2097,2,4,2,Centro,2168,good,1,0,0,0,0,0,0,0.0,2,0,3,0,1,1,4,2
1124,311000.0,flat,148.0,2101,1,4,1,Centro,2168,good,1,1,1,0,1,0,0,0.0,2,1,3,1,0,0,4,1
1125,320000.0,flat,125.0,2560,0,3,2,Centro,2168,good,1,1,0,0,0,0,0,0.0,2,0,3,0,0,0,3,2
1126,320000.0,duplex,150.0,2133,4,4,2,Centro,2168,good,1,0,0,0,0,0,0,0.0,2,0,5,0,1,1,4,2
1127,340000.0,flat,135.0,2518,2,3,2,Centro,2168,good,1,0,0,0,0,0,0,0.0,2,0,3,0,1,1,3,2
1128,345000.0,flat,118.0,2923,1,4,2,Centro,2168,good,0,1,1,0,0,0,1,0.0,2,1,3,0,0,0,4,2
1129,350000.0,flat,200.0,1750,0,4,2,Centro,2168,good,0,0,0,1,1,0,1,0.0,2,1,3,1,0,0,4,2
1130,360000.0,penthouse,148.0,2432,5,5,2,Centro,2168,good,1,1,1,1,0,0,1,0.0,2,1,6,1,1,1,4,2
1131,370000.0,flat,200.0,1850,3,5,2,Centro,2168,good,1,0,0,1,0,0,1,0.0,2,1,3,1,1,1,4,2
1132,370000.0,flat,220.0,1681,6,5,3,Centro,2168,good,1,0,0,0,0,0,0,0.0,2,0,3,0,1,1,4,2
1133,370000.0,flat,170.0,2176,2,5,3,Centro,2168,good,1,1,0,1,1,0,0,0.0,2,0,3,1,1,1,4,2
